fdc_id,food_name,data_type,food_category,calories,carbs_g,calcium_mg,fat_g,protein_g,saturated_fat_g,fiber_g,iron_mg,sodium_mg,sugar_g,cholesterol_mg,health_score,food_type,food_display_name,preparation_method,food_label,food_group_clean
168421,"Kale, raw",SR Legacy,Vegetables and Vegetable Products,35.0,4.42,254.0,1.49,2.92,0.178,4.1,1.6,53.0,0.99,0.0,65,Vegetables,Kale,raw,Kale (raw),Vegetables
170012,"Peas, edible-podded, frozen, unprepared",SR Legacy,Vegetables and Vegetable Products,42.0,7.2,50.0,0.3,2.8,0.058,3.1,2.0,4.0,1.6,0.0,65,Vegetables,"Peas, edible-podded","frozen, unprepared","Peas, edible-podded (frozen, unprepared)",Vegetables
168523,"Collards, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,33.0,5.65,141.0,0.72,2.71,0.047,4.0,1.13,252.0,1.6,0.0,65,Vegetables,Collards,"cooked, boiled, drained, with salt","Collards (cooked, boiled, drained, with salt)",Vegetables
170407,"Collards, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,33.0,5.65,141.0,0.72,2.71,0.047,4.0,1.13,15.0,0.4,0.0,65,Vegetables,Collards,"cooked, boiled, drained, without salt","Collards (cooked, boiled, drained, without salt)",Vegetables
169226,"Dandelion greens, raw",SR Legacy,Vegetables and Vegetable Products,188.0,9.2,187.0,0.7,2.7,0.17,3.5,3.1,76.0,0.71,0.0,65,Vegetables,Dandelion greens,raw,Dandelion greens (raw),Vegetables
170408,"Collards, frozen, chopped, unprepared",SR Legacy,Vegetables and Vegetable Products,33.0,6.46,201.0,0.37,2.69,0.048,3.6,1.07,48.0,1.6,0.0,65,Vegetables,"Collards, chopped","frozen, unprepared","Collards, chopped (frozen, unprepared)",Vegetables
169250,"Lotus root, raw",SR Legacy,Vegetables and Vegetable Products,311.0,17.2,45.0,0.1,2.6,0.03,4.9,1.16,40.0,1.6,0.0,65,Vegetables,Lotus root,raw,Lotus root (raw),Vegetables
173044,"Guavas, common, raw",SR Legacy,Fruits and Fruit Juices,68.0,14.3,18.0,0.95,2.55,0.272,5.4,0.26,2.0,8.92,0.0,65,Fruits,"Guavas, common",raw,"Guavas, common (raw)",Fruits
169303,"Sweet potato leaves, raw",SR Legacy,Vegetables and Vegetable Products,42.0,8.82,78.0,0.51,2.49,0.111,5.3,0.97,6.0,1.6,0.0,65,Vegetables,Sweet potato leaves,raw,Sweet potato leaves (raw),Vegetables
168510,"Broccoli, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,146.0,7.18,40.0,0.41,2.38,0.079,3.3,0.67,262.0,1.39,0.0,65,Vegetables,Broccoli,"cooked, boiled, drained, with salt","Broccoli (cooked, boiled, drained, with salt)",Vegetables
169967,"Broccoli, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,146.0,7.18,40.0,0.41,2.38,0.079,3.3,0.67,41.0,1.39,0.0,65,Vegetables,Broccoli,"cooked, boiled, drained, without salt","Broccoli (cooked, boiled, drained, without salt)",Vegetables
167783,"Rowal, raw",SR Legacy,Fruits and Fruit Juices,111.0,23.9,15.0,2.0,2.3,0.245,6.2,2.2,4.0,14.1,0.0,65,Fruits,Rowal,raw,Rowal (raw),Fruits
2346401,"Potatoes, russet, without skin, raw",Foundation,Vegetables and Vegetable Products,81.0,17.8,7.8,0.36,2.27,0.114,13.8,0.384,2.74,0.526,0.0,65,Vegetables,"Potatoes, russet, without skin",raw,"Potatoes, russet, without skin (raw)",Vegetables
171707,"Avocados, raw, Florida",SR Legacy,Fruits and Fruit Juices,120.0,7.82,10.0,10.1,2.23,1.96,5.6,0.17,2.0,2.42,0.0,65,Fruits,"Avocados, Florida",raw,"Avocados, Florida (raw)",Fruits
169108,"Passion-fruit, (granadilla), purple, raw",SR Legacy,Fruits and Fruit Juices,97.0,23.4,12.0,0.7,2.2,0.059,10.4,1.6,28.0,11.2,0.0,65,Fruits,"Passion-fruit, (granadilla), purple",raw,"Passion-fruit, (granadilla), purple (raw)",Fruits
169234,"Hyacinth-beans, immature seeds, raw",SR Legacy,Vegetables and Vegetable Products,46.0,9.19,50.0,0.2,2.1,0.088,3.3,0.74,2.0,4.08,0.0,65,Vegetables,"Hyacinth-beans, immature seeds",raw,"Hyacinth-beans, immature seeds (raw)",Vegetables
170483,"Drumstick pods, raw",SR Legacy,Vegetables and Vegetable Products,37.0,8.53,30.0,0.2,2.1,0.033,3.2,0.36,42.0,1.6,0.0,65,Vegetables,Drumstick pods,raw,Drumstick pods (raw),Vegetables
168532,"Drumstick pods, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,36.0,8.18,20.0,0.19,2.09,0.114,4.2,0.45,279.0,1.6,0.0,65,Vegetables,Drumstick pods,"cooked, boiled, drained, with salt","Drumstick pods (cooked, boiled, drained, with salt)",Vegetables
170484,"Drumstick pods, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,36.0,8.18,20.0,0.19,2.09,0.031,4.2,0.45,43.0,1.6,0.0,65,Vegetables,Drumstick pods,"cooked, boiled, drained, without salt","Drumstick pods (cooked, boiled, drained, without salt)",Vegetables
2346402,"Potatoes, red, without skin, raw",Foundation,Vegetables and Vegetable Products,73.4,16.3,5.13,0.248,2.06,0.114,12.9,0.391,2.86,0.664,0.0,65,Vegetables,"Potatoes, red, without skin",raw,"Potatoes, red, without skin (raw)",Vegetables
168175,"Sugar-apples, (sweetsop), raw",SR Legacy,Fruits and Fruit Juices,94.0,23.6,24.0,0.29,2.06,0.048,4.4,0.6,9.0,10.4,0.0,65,Fruits,"Sugar-apples, (sweetsop)",raw,"Sugar-apples, (sweetsop) (raw)",Fruits
170134,"Sweet potato, cooked, baked in skin, flesh, with salt",SR Legacy,Vegetables and Vegetable Products,90.0,20.7,38.0,0.15,2.01,0.052,3.3,0.69,246.0,6.48,0.0,65,Vegetables,"Sweet potato, flesh","cooked, baked in skin, with salt","Sweet potato, flesh (cooked, baked in skin, with salt)",Vegetables
168483,"Sweet potato, cooked, baked in skin, flesh, without salt",SR Legacy,Vegetables and Vegetable Products,378.0,20.7,38.0,0.15,2.01,0.052,3.3,0.69,36.0,6.48,0.0,65,Vegetables,"Sweet potato, flesh","cooked, baked in skin, without salt","Sweet potato, flesh (cooked, baked in skin, without salt)",Vegetables
168475,"Squash, winter, hubbard, raw",SR Legacy,Vegetables and Vegetable Products,167.0,8.7,14.0,0.5,2.0,0.103,3.9,0.4,7.0,3.95,0.0,65,Vegetables,"Squash, winter, hubbard",raw,"Squash, winter, hubbard (raw)",Vegetables
170388,"Cabbage, savoy, raw",SR Legacy,Vegetables and Vegetable Products,113.0,6.1,35.0,0.1,2.0,0.013,3.1,0.4,28.0,2.27,0.0,65,Vegetables,"Cabbage, savoy",raw,"Cabbage, savoy (raw)",Vegetables
169964,"Beans, snap, green, frozen, all styles, microwaved",SR Legacy,Vegetables and Vegetable Products,139.0,6.98,61.0,0.41,1.98,0.092,3.4,0.8,3.0,2.6,0.0,65,Vegetables,"Beans, snap, green, all styles","frozen, microwaved","Beans, snap, green, all styles (frozen, microwaved)",Vegetables
169260,"Okra, raw",SR Legacy,Vegetables and Vegetable Products,33.0,7.45,82.0,0.19,1.93,0.026,3.2,0.62,7.0,1.48,0.0,65,Vegetables,Okra,raw,Okra (raw),Vegetables
168154,"Kumquats, raw",SR Legacy,Fruits and Fruit Juices,296.0,15.9,62.0,0.86,1.88,0.103,6.5,0.86,10.0,9.36,0.0,65,Fruits,Kumquats,raw,Kumquats (raw),Fruits
169320,"Beans, snap, yellow, raw",SR Legacy,Vegetables and Vegetable Products,129.0,7.13,37.0,0.12,1.82,0.026,3.4,1.04,6.0,3.27,0.0,65,Vegetables,"Beans, snap, yellow",raw,"Beans, snap, yellow (raw)",Vegetables
2346403,"Potatoes, gold, without skin, raw",Foundation,Vegetables and Vegetable Products,71.6,16.0,5.94,0.264,1.81,0.114,13.2,0.373,2.24,0.645,0.0,65,Vegetables,"Potatoes, gold, without skin",raw,"Potatoes, gold, without skin (raw)",Vegetables
169395,"Peppers, serrano, raw",SR Legacy,Vegetables and Vegetable Products,134.0,6.7,11.0,0.44,1.74,0.059,3.7,0.86,10.0,3.83,0.0,65,Vegetables,"Peppers, serrano",raw,"Peppers, serrano (raw)",Vegetables
169992,"Chicory greens, raw",SR Legacy,Vegetables and Vegetable Products,96.0,4.7,100.0,0.3,1.7,0.073,4.0,0.9,45.0,0.7,0.0,65,Vegetables,Chicory greens,raw,Chicory greens (raw),Vegetables
169134,"Pomegranates, raw",SR Legacy,Fruits and Fruit Juices,83.0,18.7,10.0,1.17,1.67,0.12,4.0,0.3,3.0,13.7,0.0,65,Fruits,Pomegranates,raw,Pomegranates (raw),Fruits
169394,"Pepper, banana, raw",SR Legacy,Vegetables and Vegetable Products,113.0,5.35,14.0,0.45,1.66,0.048,3.4,0.46,13.0,1.95,0.0,65,Vegetables,"Pepper, banana",raw,"Pepper, banana (raw)",Vegetables
2346404,"Sweet potatoes, orange flesh, without skin, raw",Foundation,Vegetables and Vegetable Products,77.4,17.3,22.3,0.375,1.58,0.114,4.25,0.398,0.0,6.06,0.0,65,Vegetables,"Sweet potatoes, orange flesh, without skin",raw,"Sweet potatoes, orange flesh, without skin (raw)",Vegetables
168536,"Lotus root, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,278.0,16.0,26.0,0.07,1.58,0.021,3.1,0.9,281.0,1.6,0.0,65,Vegetables,Lotus root,"cooked, boiled, drained, with salt","Lotus root (cooked, boiled, drained, with salt)",Vegetables
168430,"Lotus root, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,278.0,16.0,26.0,0.07,1.58,0.021,3.1,0.9,45.0,0.5,0.0,65,Vegetables,Lotus root,"cooked, boiled, drained, without salt","Lotus root (cooked, boiled, drained, without salt)",Vegetables
169088,"Loganberries, frozen",SR Legacy,Fruits and Fruit Juices,55.0,13.0,26.0,0.31,1.52,0.011,5.3,0.64,1.0,7.7,0.0,65,Fruits,Loganberries,frozen,Loganberries (frozen),Fruits
169103,"Orange peel, raw",SR Legacy,Fruits and Fruit Juices,97.0,25.0,161.0,0.2,1.5,0.024,10.6,0.8,3.0,10.4,0.0,65,Fruits,Orange peel,raw,Orange peel (raw),Fruits
167749,"Lemon peel, raw",SR Legacy,Fruits and Fruit Juices,47.0,16.0,134.0,0.3,1.5,0.039,10.6,0.8,6.0,4.17,0.0,65,Fruits,Lemon peel,raw,Lemon peel (raw),Fruits
167782,"Abiyuch, raw",SR Legacy,Fruits and Fruit Juices,69.0,17.6,8.0,0.1,1.5,0.014,5.3,1.61,20.0,8.55,0.0,65,Fruits,Abiyuch,raw,Abiyuch (raw),Fruits
170061,"Turnip greens, raw",SR Legacy,Vegetables and Vegetable Products,132.0,7.13,190.0,0.3,1.5,0.07,3.2,1.1,40.0,0.81,0.0,65,Vegetables,Turnip greens,raw,Turnip greens (raw),Vegetables
170072,"Yam, cooked, boiled, drained, or baked, without salt",SR Legacy,Vegetables and Vegetable Products,116.0,27.5,14.0,0.14,1.49,0.029,3.9,0.52,8.0,0.49,0.0,65,Vegetables,Yam,"cooked, boiled, drained, or baked, without salt","Yam (cooked, boiled, drained, or baked, without salt)",Vegetables
173964,"Currants, red and white, raw",SR Legacy,Fruits and Fruit Juices,56.0,13.8,33.0,0.2,1.4,0.017,4.3,1.0,1.0,7.37,0.0,65,Fruits,"Currants, red and white",raw,"Currants, red and white (raw)",Fruits
173946,"Blackberries, raw",SR Legacy,Fruits and Fruit Juices,181.0,9.61,29.0,0.49,1.39,0.014,5.3,0.62,1.0,4.88,0.0,65,Fruits,Blackberries,raw,Blackberries (raw),Fruits
170508,"Parsnips, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,71.0,17.0,37.0,0.3,1.32,0.05,4.0,0.58,246.0,4.8,0.0,65,Vegetables,Parsnips,"cooked, boiled, drained, with salt","Parsnips (cooked, boiled, drained, with salt)",Vegetables
170009,"Parsnips, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,71.0,17.0,37.0,0.3,1.32,0.05,3.6,0.58,10.0,4.8,0.0,65,Vegetables,Parsnips,"cooked, boiled, drained, without salt","Parsnips (cooked, boiled, drained, without salt)",Vegetables
169919,"Oranges, raw, with peel",SR Legacy,Fruits and Fruit Juices,63.0,15.5,70.0,0.3,1.3,0.035,4.5,0.8,2.0,10.4,0.0,65,Fruits,"Oranges, with peel",raw,"Oranges, with peel (raw)",Fruits
169385,"Fennel, bulb, raw",SR Legacy,Vegetables and Vegetable Products,129.0,7.3,49.0,0.2,1.24,0.09,3.1,0.73,52.0,3.93,0.0,65,Vegetables,"Fennel, bulb",raw,"Fennel, bulb (raw)",Vegetables
170417,"Parsnips, raw",SR Legacy,Vegetables and Vegetable Products,314.0,18.0,36.0,0.3,1.2,0.05,4.9,0.59,10.0,4.8,0.0,65,Vegetables,Parsnips,raw,Parsnips (raw),Vegetables
2727577,"Pawpaw, peeled, seeded, raw",Foundation,Fruits and Fruit Juices,54.0,12.5,9.91,0.0,1.15,0.0,3.3,0.0747,0.351,14.1,0.0,65,Fruits,"Pawpaw, peeled, seeded",raw,"Pawpaw, peeled, seeded (raw)",Fruits
170139,"Turnip greens, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,85.0,4.36,137.0,0.23,1.14,0.053,3.5,0.8,265.0,0.53,0.0,65,Vegetables,Turnip greens,"cooked, boiled, drained, with salt","Turnip greens (cooked, boiled, drained, with salt)",Vegetables
170466,"Turnip greens, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,84.0,4.36,137.0,0.23,1.14,0.053,3.5,0.8,29.0,0.53,0.0,65,Vegetables,Turnip greens,"cooked, boiled, drained, without salt","Turnip greens (cooked, boiled, drained, without salt)",Vegetables
170128,"Squash, winter, acorn, cooked, baked, with salt",SR Legacy,Vegetables and Vegetable Products,234.0,14.6,44.0,0.14,1.12,0.029,4.4,0.93,240.0,1.6,0.0,65,Vegetables,"Squash, winter, acorn","cooked, baked, with salt","Squash, winter, acorn (cooked, baked, with salt)",Vegetables
169293,"Squash, winter, acorn, cooked, baked, without salt",SR Legacy,Vegetables and Vegetable Products,56.0,14.6,44.0,0.14,1.12,0.029,4.4,0.93,4.0,1.6,0.0,65,Vegetables,"Squash, winter, acorn","cooked, baked, without salt","Squash, winter, acorn (cooked, baked, without salt)",Vegetables
167809,"Raspberries, puree, with seeds",SR Legacy,Fruits and Fruit Juices,230.0,11.5,23.0,0.97,1.1,0.062,4.3,0.69,4.0,6.56,0.0,65,Fruits,"Raspberries, puree, with seeds",unspecified,"Raspberries, puree, with seeds",Fruits
171714,"Breadfruit, raw",SR Legacy,Fruits and Fruit Juices,103.0,27.1,17.0,0.23,1.07,0.048,4.9,0.54,2.0,11.0,0.0,65,Fruits,Breadfruit,raw,Breadfruit (raw),Fruits
167761,"Soursop, raw",SR Legacy,Fruits and Fruit Juices,66.0,16.8,14.0,0.3,1.0,0.051,3.3,0.6,14.0,13.5,0.0,65,Fruits,Soursop,raw,Soursop (raw),Fruits
170130,"Squash, winter, butternut, cooked, baked, with salt",SR Legacy,Vegetables and Vegetable Products,40.0,10.5,41.0,0.09,0.9,0.019,3.2,0.6,240.0,1.97,0.0,65,Vegetables,"Squash, winter, butternut","cooked, baked, with salt","Squash, winter, butternut (cooked, baked, with salt)",Vegetables
169296,"Squash, winter, butternut, cooked, baked, without salt",SR Legacy,Vegetables and Vegetable Products,167.0,10.5,41.0,0.09,0.9,0.019,3.2,0.6,4.0,1.97,0.0,65,Vegetables,"Squash, winter, butternut","cooked, baked, without salt","Squash, winter, butternut (cooked, baked, without salt)",Vegetables
173030,"Gooseberries, raw",SR Legacy,Fruits and Fruit Juices,44.0,10.2,25.0,0.58,0.88,0.038,4.3,0.31,1.0,10.4,0.0,65,Fruits,Gooseberries,raw,Gooseberries (raw),Fruits
167750,"Prickly pears, raw",SR Legacy,Fruits and Fruit Juices,41.0,9.57,56.0,0.51,0.73,0.067,3.6,0.3,5.0,10.4,0.0,65,Fruits,Prickly pears,raw,Prickly pears (raw),Fruits
170073,"Yambean (jicama), raw",SR Legacy,Vegetables and Vegetable Products,159.0,8.82,12.0,0.09,0.72,0.021,4.9,0.6,4.0,1.8,0.0,65,Vegetables,Yambean (jicama),raw,Yambean (jicama) (raw),Vegetables
168176,"Feijoa, raw",SR Legacy,Fruits and Fruit Juices,61.0,15.2,17.0,0.42,0.71,0.104,6.4,0.14,3.0,8.2,0.0,65,Fruits,Feijoa,raw,Feijoa (raw),Fruits
171727,"Elderberries, raw",SR Legacy,Fruits and Fruit Juices,73.0,18.4,38.0,0.5,0.66,0.023,7.0,1.6,6.0,10.4,0.0,65,Fruits,Elderberries,raw,Elderberries (raw),Fruits
169635,"Snacks, SUNKIST, SUNKIST Fruit Roll, strawberry, with vitamins A, C, and E",SR Legacy,Snacks,342.0,82.7,10.0,1.0,0.6,0.0,7.7,0.22,111.0,10.4,0.0,65,Fruits,"Snacks, SUNKIST, SUNKIST Fruit Roll, with vitamins A, C, and E",strawberry,"Snacks, SUNKIST, SUNKIST Fruit Roll, with vitamins A, C, and E (strawberry)",Fruits
173045,"Guavas, strawberry, raw",SR Legacy,Fruits and Fruit Juices,69.0,17.4,21.0,0.6,0.58,0.172,5.4,0.22,37.0,10.4,0.0,65,Fruits,Guavas,"strawberry, raw","Guavas (strawberry, raw)",Fruits
171722,"Cranberries, raw",SR Legacy,Fruits and Fruit Juices,191.0,12.0,8.0,0.13,0.46,0.008,3.6,0.23,2.0,4.27,0.0,65,Fruits,Cranberries,raw,Cranberries (raw),Fruits
167759,"Sapodilla, raw",SR Legacy,Fruits and Fruit Juices,83.0,20.0,21.0,1.1,0.44,0.194,5.3,0.8,12.0,10.4,0.0,65,Fruits,Sapodilla,raw,Sapodilla (raw),Fruits
174686,"Guava sauce, cooked",SR Legacy,Fruits and Fruit Juices,36.0,9.48,7.0,0.14,0.32,0.04,3.6,0.18,4.0,5.88,0.0,65,Fruits,Guava sauce,cooked,Guava sauce (cooked),Fruits
168553,"Tree fern, cooked, with salt",SR Legacy,Vegetables and Vegetable Products,166.0,10.8,8.0,0.07,0.29,0.114,3.7,0.16,241.0,1.6,0.0,65,Vegetables,Tree fern,"cooked, with salt","Tree fern (cooked, with salt)",Vegetables
